"name","latitude","longitude"
"Nicotiana glauca Graham",41.460682,2.015063
"Nicotiana glauca Graham",43.279444,-8.216667
"Nicotiana glauca Graham",37.556907,-1.275251
"Nicotiana glauca Graham",28.103874,-16.49678
"Nicotiana glauca Graham",37.574983,-5.844226
"Nicotiana glauca Graham",38.9825,-0.521026
"Nicotiana glauca Graham",38.36,-0.48
"Nicotiana glauca Graham",38.65,-0.89
"Nicotiana glauca Graham",38.65,0.06
"Nicotiana glauca Graham",36.839245,-2.950444
"Nicotiana glauca Graham",37.614904,-0.88797
"Nicotiana glauca Graham",39.180963,-0.225204
"Nicotiana glauca Graham",41.294444,1.994167
"Nicotiana glauca Graham",38.049179,-1.272762
"Nicotiana glauca Graham",39.490713,-0.453359
"Nicotiana glauca Graham",38.647598,0.073063
"Nicotiana glauca Graham",39.417053,-0.501536
"Nicotiana glauca Graham",37.941944,-0.709444
"Nicotiana glauca Graham",29.222325,-13.530605
"Nicotiana glauca Graham",36.741104,-5.160814
"Nicotiana glauca Graham",37.993333,-0.666944
"Nicotiana glauca Graham",37.947324,-0.767719
"Nicotiana glauca Graham",37.950424,-0.755051
"Nicotiana glauca Graham",36.753333,-3.858889
"Nicotiana glauca Graham",37.178939,-3.597817
"Nicotiana glauca Graham",36.884763,-2.00142
"Nicotiana glauca Graham",41.460235,2.265909
"Nicotiana glauca Graham",37.929971,-0.763988
"Nicotiana glauca Graham",39.407654,-0.494541
"Nicotiana glauca Graham",38.586567,-0.302342
"Nicotiana glauca Graham",28.988409,-13.818563
"Nicotiana glauca Graham",28.383297,-13.865212
"Nicotiana glauca Graham",37.401962,-5.994506
"Nicotiana glauca Graham",28.726168,-13.861247
"Nicotiana glauca Graham",37.94,-0.74
"Nicotiana glauca Graham",39.43,-0.36
"Nicotiana glauca Graham",39.44,-0.37
"Nicotiana glauca Graham",39.44,-0.36
"Nicotiana glauca Graham",39.43,-0.35
"Nicotiana glauca Graham",39.72,-0.35
"Nicotiana glauca Graham",38.41,-0.67
"Nicotiana glauca Graham",38.35,-1.03
"Nicotiana glauca Graham",37.251209,-4.248029
"Nicotiana glauca Graham",37.266554,-4.327063
"Nicotiana glauca Graham",36.958249,-2.498718
"Nicotiana glauca Graham",37.626448,-0.714495
"Nicotiana glauca Graham",37.768439,-1.175167
"Nicotiana glauca Graham",36.886055,-2.004669
"Nicotiana glauca Graham",37.945655,-0.706931
"Nicotiana glauca Graham",27.998854,-16.680374
"Nicotiana glauca Graham",41.257938,1.757731
"Nicotiana glauca Graham",40.341327,-3.663882
"Nicotiana glauca Graham",40.341327,-3.663882
"Nicotiana glauca Graham",36.806675,-2.621175
"Nicotiana glauca Graham",36.806675,-2.621175
"Nicotiana glauca Graham",37.909037,-0.790174
"Nicotiana glauca Graham",37.864912,-1.093889
"Nicotiana glauca Graham",39.191838,-5.649396
"Nicotiana glauca Graham",37.357449,-6.00203
"Nicotiana glauca Graham",38.357474,-0.45772
"Nicotiana glauca Graham",27.765881,-15.553947
"Nicotiana glauca Graham",27.753112,-15.597851
"Nicotiana glauca Graham",27.744368,-15.596286
"Nicotiana glauca Graham",27.755692,-15.606258
"Nicotiana glauca Graham",37.180755,-3.597458
"Nicotiana glauca Graham",37.18092,-3.597542
"Nicotiana glauca Graham",28.044308,-16.711542
"Nicotiana glauca Graham",37.89,-0.75
"Nicotiana glauca Graham",38.39,-0.69
"Nicotiana glauca Graham",38.41,-0.68
"Nicotiana glauca Graham",38.4,-0.68
"Nicotiana glauca Graham",38.41,-0.69
"Nicotiana glauca Graham",38.016667,-0.673056
"Nicotiana glauca Graham",38.011319,-1.225292
"Nicotiana glauca Graham",37.561076,-0.955752
"Nicotiana glauca Graham",36.728828,-4.471334
"Nicotiana glauca Graham",36.49805,-5.304257
"Nicotiana glauca Graham",36.498504,-5.303786
"Nicotiana glauca Graham",36.580128,-4.608267
"Nicotiana glauca Graham",28.650049,-17.757797
"Nicotiana glauca Graham",37.424637,-5.99371
"Nicotiana glauca Graham",37.566372,-1.811762
"Nicotiana glauca Graham",39.674486,-0.282147
"Nicotiana glauca Graham",39.674847,-0.28351
"Nicotiana glauca Graham",37.979718,-1.138942
"Nicotiana glauca Graham",36.429125,-6.140601
"Nicotiana glauca Graham",38.026651,-0.660495
"Nicotiana glauca Graham",36.765516,-3.875015
"Nicotiana glauca Graham",37.582093,-1.228109
"Nicotiana glauca Graham",28.01866,-16.670881
"Nicotiana glauca Graham",38.286662,-0.881721
"Nicotiana glauca Graham",38.2104,-0.593341
"Nicotiana glauca Graham",28.585577,-17.909174
"Nicotiana glauca Graham",28.807659,-17.761438
"Nicotiana glauca Graham",29.039091,-13.730637
"Nicotiana glauca Graham",28.74057,-17.730904
"Nicotiana glauca Graham",28.641203,-17.776348
"Nicotiana glauca Graham",28.666708,-17.772585
"Nicotiana glauca Graham",28.697702,-17.782402
"Nicotiana glauca Graham",28.647501,-17.759068
"Nicotiana glauca Graham",28.682606,-17.766266
"Nicotiana glauca Graham",28.647501,-17.759068
"Nicotiana glauca Graham",28.492117,-17.844673
"Nicotiana glauca Graham",28.605095,-17.92312
"Nicotiana glauca Graham",28.526419,-17.817934
"Nicotiana glauca Graham",28.620333,-17.873985
"Nicotiana glauca Graham",28.682606,-17.766266
"Nicotiana glauca Graham",28.697702,-17.782402
"Nicotiana glauca Graham",28.757351,-17.73571
"Nicotiana glauca Graham",28.666708,-17.772585
"Nicotiana glauca Graham",28.688507,-17.760477
"Nicotiana glauca Graham",28.682606,-17.766266
"Nicotiana glauca Graham",28.646458,-17.785492
"Nicotiana glauca Graham",28.092558,-14.416757
"Nicotiana glauca Graham",28.091255,-14.344767
"Nicotiana glauca Graham",37.99,-0.84
"Nicotiana glauca Graham",37.29898,-5.928105
"Nicotiana glauca Graham",37.308055,-5.904547
"Nicotiana glauca Graham",27.72612,-17.95747
"Nicotiana glauca Graham",28.622652,-17.753735
"Nicotiana glauca Graham",28.645496,-17.760643
"Nicotiana glauca Graham",28.0868,-17.339354
"Nicotiana glauca Graham",28.08112,-17.321655
"Nicotiana glauca Graham",28.757351,-17.73571
"Nicotiana glauca Graham",28.694767,-17.760012
"Nicotiana glauca Graham",28.553888,-17.889769
"Nicotiana glauca Graham",28.605095,-17.92312
"Nicotiana glauca Graham",28.651132,-17.758843
"Nicotiana glauca Graham",28.7292,-13.8722
"Nicotiana glauca Graham",28.376496,-16.724356
"Nicotiana glauca Graham",28.374995,-16.862876
"Nicotiana glauca Graham",36.729812,-3.726568
"Nicotiana glauca Graham",28.856223,-13.840242
"Nicotiana glauca Graham",36.782423,-4.435656
"Nicotiana glauca Graham",37.992027,-1.144982
"Nicotiana glauca Graham",28.376261,-13.922572
"Nicotiana glauca Graham",28.375341,-13.909261
"Nicotiana glauca Graham",28.382536,-13.930272
"Nicotiana glauca Graham",27.759654,-15.564714
"Nicotiana glauca Graham",28.30944,-16.41276
"Nicotiana glauca Graham",28.494798,-16.254152
"Nicotiana glauca Graham",28.362155,-16.815113
"Nicotiana glauca Graham",28.11756,-16.724298
"Nicotiana glauca Graham",28.111827,-16.764117
"Nicotiana glauca Graham",28.044073,-16.704952
"Nicotiana glauca Graham",28.570364,-16.31354
"Nicotiana glauca Graham",29.112899,-13.541222
"Nicotiana glauca Graham",36.792425,-3.899283
"Nicotiana glauca Graham",27.922378,-15.575545
"Nicotiana glauca Graham",37.920912,-1.165811
"Nicotiana glauca Graham",37.920912,-1.165811
"Nicotiana glauca Graham",37.920912,-1.165811
"Nicotiana glauca Graham",37.920912,-1.165811
"Nicotiana glauca Graham",28.528761,-13.863629
"Nicotiana glauca Graham",28.204304,-14.116398
"Nicotiana glauca Graham",28.537674,-13.885503
"Nicotiana glauca Graham",28.673269,-13.958473
"Nicotiana glauca Graham",28.517235,-14.033043
"Nicotiana glauca Graham",28.07338,-14.376842
"Nicotiana glauca Graham",28.06238,-14.397627
"Nicotiana glauca Graham",28.809952,-17.763498
"Nicotiana glauca Graham",28.40123,-14.135094
"Nicotiana glauca Graham",28.645496,-17.760643
"Nicotiana glauca Graham",28.179611,-14.186631
"Nicotiana glauca Graham",28.604719,-14.016495
"Nicotiana glauca Graham",28.672855,-17.770557
"Nicotiana glauca Graham",28.637266,-13.934097
"Nicotiana glauca Graham",28.356836,-13.878734
"Nicotiana glauca Graham",28.419455,-14.016769
"Nicotiana glauca Graham",29.037412,-13.561495
"Nicotiana glauca Graham",28.643968,-17.758239
"Nicotiana glauca Graham",37.0423,-2.4035
"Nicotiana glauca Graham",38.2,-0.55
"Nicotiana glauca Graham",38.2,-0.54
"Nicotiana glauca Graham",38.21,-0.54
"Nicotiana glauca Graham",38.21,-0.54
"Nicotiana glauca Graham",38.21,-0.53
"Nicotiana glauca Graham",38.21,-0.53
"Nicotiana glauca Graham",38.99161,-0.50561
"Nicotiana glauca Graham",38.085763,-1.169962
"Nicotiana glauca Graham",39.469223,-0.39601
"Nicotiana glauca Graham",38.991608,-0.505612
"Nicotiana glauca Graham",28.617178,-13.916923
"Nicotiana glauca Graham",38.085763,-1.169962
"Nicotiana glauca Graham",36.885588,-2.003993
"Nicotiana glauca Graham",28.688507,-17.760477
"Nicotiana glauca Graham",28.645496,-17.760643
"Nicotiana glauca Graham",28.232098,-13.984745
"Nicotiana glauca Graham",36.72139,-4.412222
"Nicotiana glauca Graham",36.853483,-2.046922
"Nicotiana glauca Graham",28.36935,-16.770115
"Nicotiana glauca Graham",27.848126,-15.566618
"Nicotiana glauca Graham",28.410783,-16.562133
"Nicotiana glauca Graham",28.503593,-16.055761
"Nicotiana glauca Graham",36.636095,-6.393262
"Nicotiana glauca Graham",38.84,-0.01
"Nicotiana glauca Graham",38.86,0.04
"Nicotiana glauca Graham",38.86,0.02
"Nicotiana glauca Graham",38.77,0.12
"Nicotiana glauca Graham",38.85,0.1
"Nicotiana glauca Graham",38.84,-0.01
"Nicotiana glauca Graham",28.029433,-16.595342
"Nicotiana glauca Graham",28.954778,-13.582172
"Nicotiana glauca Graham",39.680837,-0.269492
"Nicotiana glauca Graham",37.263522,-6.951408
"Nicotiana glauca Graham",41.35903,2.049997
"Nicotiana glauca Graham",37.336004,-5.856614
"Nicotiana glauca Graham",37.327696,-5.834417
"Nicotiana glauca Graham",36.507988,-4.858497
"Nicotiana glauca Graham",28.029433,-16.595342
"Nicotiana glauca Graham",29.043403,-13.72355
"Nicotiana glauca Graham",36.722775,-3.55558
"Nicotiana glauca Graham",28.605095,-17.92312
"Nicotiana glauca Graham",28.651352,-17.945932
"Nicotiana glauca Graham",28.614363,-17.903767
"Nicotiana glauca Graham",28.641203,-17.776348
"Nicotiana glauca Graham",28.585577,-17.909174
"Nicotiana glauca Graham",28.600359,-17.888519
"Nicotiana glauca Graham",28.455259,-17.842827
"Nicotiana glauca Graham",28.622652,-17.753735
"Nicotiana glauca Graham",28.672855,-17.770557
"Nicotiana glauca Graham",28.488911,-17.869349
"Nicotiana glauca Graham",28.493097,-17.827806
"Nicotiana glauca Graham",28.697702,-17.782402
"Nicotiana glauca Graham",28.672855,-17.770557
"Nicotiana glauca Graham",28.571859,-17.899174
"Nicotiana glauca Graham",37.830383,-5.241709
"Nicotiana glauca Graham",28.653236,-17.879562
"Nicotiana glauca Graham",28.666708,-17.772585
"Nicotiana glauca Graham",28.572786,-17.764149
"Nicotiana glauca Graham",28.642841,-17.932606
"Nicotiana glauca Graham",28.531525,-17.860336
"Nicotiana glauca Graham",28.688507,-17.760477
"Nicotiana glauca Graham",28.682606,-17.766266
"Nicotiana glauca Graham",28.682606,-17.766266
"Nicotiana glauca Graham",36.706283,-6.430503
"Nicotiana glauca Graham",37.575363,-1.800079
"Nicotiana glauca Graham",28.148417,-15.692822
"Nicotiana glauca Graham",28.685928,-17.768242
"Nicotiana glauca Graham",29.007269,-13.48659
"Nicotiana glauca Graham",37.69052,-1.046224
"Nicotiana glauca Graham",37.719288,-1.353532
"Nicotiana glauca Graham",28.090279,-14.380834
"Nicotiana glauca Graham",37.422222,-5.990278
"Nicotiana glauca Graham",36.758013,-3.846742
"Nicotiana glauca Graham",36.713467,-4.329691
"Nicotiana glauca Graham",39.473857,-0.376654
"Nicotiana glauca Graham",37.503724,-1.462844
"Nicotiana glauca Graham",28.144836,-16.440978
"Nicotiana glauca Graham",37.384648,-4.770648
"Nicotiana glauca Graham",37.485642,-1.486355
"Nicotiana glauca Graham",37.777319,-0.743708
"Nicotiana glauca Graham",37.166727,-1.830063
"Nicotiana glauca Graham",37.166643,-1.830115
"Nicotiana glauca Graham",37.566875,-1.7968
"Nicotiana glauca Graham",40.653663,0.470125
"Nicotiana glauca Graham",37.732219,-0.740158
"Nicotiana glauca Graham",35.294343,-2.933148
"Nicotiana glauca Graham",42.286837,3.281889
"Nicotiana glauca Graham",29.115822,-13.660733
"Nicotiana glauca Graham",28.51959,-17.87433
"Nicotiana glauca Graham",28.51959,-17.87433
"Nicotiana glauca Graham",38.53,-0.1
"Nicotiana glauca Graham",36.757145,-4.046244
"Nicotiana glauca Graham",42.254868,3.100116
"Nicotiana glauca Graham",39.582905,-0.454003
"Nicotiana glauca Graham",36.744922,-3.58755
"Nicotiana glauca Graham",36.744922,-3.58755
"Nicotiana glauca Graham",28.489633,-13.942763
"Nicotiana glauca Graham",42.287167,3.281628
"Nicotiana glauca Graham",41.382122,2.027717
"Nicotiana glauca Graham",42.254807,3.10014
"Nicotiana glauca Graham",37.119548,-3.66307
"Nicotiana glauca Graham",38.356937,-0.673317
"Nicotiana glauca Graham",28.459175,-13.948928
"Nicotiana glauca Graham",39.646247,2.900931
"Nicotiana glauca Graham",28.209917,-14.011507
"Nicotiana glauca Graham",36.758383,-2.796866
"Nicotiana glauca Graham",38.074507,-0.759063
"Nicotiana glauca Graham",37.869603,-1.129135
"Nicotiana glauca Graham",39.181389,-0.228611
"Nicotiana glauca Graham",42.287113,3.28165
"Nicotiana glauca Graham",42.288638,3.27643
"Nicotiana glauca Graham",28.465392,-13.993267
"Nicotiana glauca Graham",36.574028,-4.580851
"Nicotiana glauca Graham",37.869603,-1.129135
"Nicotiana glauca Graham",36.590538,-4.572925
"Nicotiana glauca Graham",41.380153,2.028222
"Nicotiana glauca Graham",28.532062,-16.372522
"Nicotiana glauca Graham",41.368358,2.136667
"Nicotiana glauca Graham",28.601389,-17.887918
"Nicotiana glauca Graham",28.51959,-17.87433
"Nicotiana glauca Graham",37.568482,-1.189427
"Nicotiana glauca Graham",28.404942,-16.542778
"Nicotiana glauca Graham",36.028024,-5.589336
"Nicotiana glauca Graham",38.71,-0.75
"Nicotiana glauca Graham",42.273333,2.527805
"Nicotiana glauca Graham",29.004261,-13.683078
"Nicotiana glauca Graham",39.544783,-0.41187
"Nicotiana glauca Graham",28.102222,-14.387222
"Nicotiana glauca Graham",28.102222,-14.387222
"Nicotiana glauca Graham",43.016761,-2.096055
"Nicotiana glauca Graham",28.661733,-13.836852
"Nicotiana glauca Graham",28.102888,-14.387959
"Nicotiana glauca Graham",36.264725,-5.293013
"Nicotiana glauca Graham",38.376268,-0.497165
"Nicotiana glauca Graham",38.918044,-6.361897
"Nicotiana glauca Graham",28.114355,-17.183121
"Nicotiana glauca Graham",28.603185,-17.878068
"Nicotiana glauca Graham",28.515704,-16.171787
"Nicotiana glauca Graham",28.955527,-13.566009
"Nicotiana glauca Graham",39.41,-0.4
"Nicotiana glauca Graham",38.42,-1.01
"Nicotiana glauca Graham",29.005125,-13.682446
"Nicotiana glauca Graham",38.110474,-0.64165
"Nicotiana glauca Graham",28.113875,-15.429436
"Nicotiana glauca Graham",37.600005,-1.252137
"Nicotiana glauca Graham",27.803463,-15.731895
"Nicotiana glauca Graham",42.254807,3.10014
"Nicotiana glauca Graham",28.351167,-14.10835
"Nicotiana glauca Graham",28.351167,-14.10835
"Nicotiana glauca Graham",28.351167,-14.10835
"Nicotiana glauca Graham",28.351167,-14.10835
"Nicotiana glauca Graham",36.638692,-4.515137
"Nicotiana glauca Graham",27.803463,-15.731895
"Nicotiana glauca Graham",37.977263,-1.060183
"Nicotiana glauca Graham",39.44,-0.43
"Nicotiana glauca Graham",39.44,-0.4
"Nicotiana glauca Graham",39.43,-0.41
"Nicotiana glauca Graham",39.42,-0.4
"Nicotiana glauca Graham",38.49,-0.78
"Nicotiana glauca Graham",38.28,-0.78
"Nicotiana glauca Graham",38.67,0.04
"Nicotiana glauca Graham",38.66,0.03
"Nicotiana glauca Graham",39.75,-0.17
"Nicotiana glauca Graham",39.75,-0.19
"Nicotiana glauca Graham",38.99,-0.51
"Nicotiana glauca Graham",39.76,-0.19
"Nicotiana glauca Graham",39.76,-0.22
"Nicotiana glauca Graham",39.76,-0.2
"Nicotiana glauca Graham",38.98,-0.51
"Nicotiana glauca Graham",28.989445,-13.509444
"Nicotiana glauca Graham",29.147673,-13.499478
"Nicotiana glauca Graham",37.999467,-0.839133
"Nicotiana glauca Graham",42.289644,3.274059
"Nicotiana glauca Graham",37.82828,-0.792864
"Nicotiana glauca Graham",41.560532,2.392585
"Nicotiana glauca Graham",37.296124,-5.93476
"Nicotiana glauca Graham",28.123642,-16.779247
"Nicotiana glauca Graham",28.656055,-17.877518
"Nicotiana glauca Graham",28.74057,-17.730904
"Nicotiana glauca Graham",28.645496,-17.760643
"Nicotiana glauca Graham",28.682606,-17.766266
"Nicotiana glauca Graham",28.672855,-17.770557
"Nicotiana glauca Graham",28.647501,-17.759068
"Nicotiana glauca Graham",28.757351,-17.73571
"Nicotiana glauca Graham",28.605095,-17.92312
"Nicotiana glauca Graham",28.653236,-17.879562
"Nicotiana glauca Graham",28.666708,-17.772585
"Nicotiana glauca Graham",28.697702,-17.782402
"Nicotiana glauca Graham",28.585577,-17.909174
"Nicotiana glauca Graham",28.961356,-13.826258
"Nicotiana glauca Graham",28.088232,-17.339383
"Nicotiana glauca Graham",28.074809,-14.502218
"Nicotiana glauca Graham",39.749875,-1.021049
"Nicotiana glauca Graham",37.938995,-0.731587
"Nicotiana glauca Graham",36.721958,-4.323862
"Nicotiana glauca Graham",28.585878,-17.899475
"Nicotiana glauca Graham",36.853303,-2.046668
"Nicotiana glauca Graham",28.3582,-16.871756
"Nicotiana glauca Graham",37.93,-0.72
"Nicotiana glauca Graham",28.726091,-13.853431
"Nicotiana glauca Graham",28.653386,-17.760515
"Nicotiana glauca Graham",36.83,-2.4
"Nicotiana glauca Graham",39.47,-0.39
"Nicotiana glauca Graham",37.96,-0.75
"Nicotiana glauca Graham",37.95,-0.75
"Nicotiana glauca Graham",37.92,-0.74
"Nicotiana glauca Graham",28.386408,-16.533895
"Nicotiana glauca Graham",39.534112,-0.436063
"Nicotiana glauca Graham",39.534112,-0.436063
"Nicotiana glauca Graham",39.749875,-1.021049
"Nicotiana glauca Graham",28.005207,-16.701882
"Nicotiana glauca Graham",28.51032,-16.179542
"Nicotiana glauca Graham",28.414678,-16.543164
"Nicotiana glauca Graham",38.936956,-6.352181
"Nicotiana glauca Graham",37.907947,-0.748492
"Nicotiana glauca Graham",37.17125,-1.876155
"Nicotiana glauca Graham",28.726364,-13.864102
"Nicotiana glauca Graham",28.694767,-17.760012
"Nicotiana glauca Graham",28.661455,-17.778507
"Nicotiana glauca Graham",28.733797,-13.875561
"Nicotiana glauca Graham",28.688507,-17.760477
"Nicotiana glauca Graham",28.682606,-17.766266
"Nicotiana glauca Graham",28.682756,-14.010315
"Nicotiana glauca Graham",28.688507,-17.760477
"Nicotiana glauca Graham",28.697702,-17.782402
"Nicotiana glauca Graham",28.697702,-17.782402
"Nicotiana glauca Graham",28.672855,-17.770557
"Nicotiana glauca Graham",28.571859,-17.899174
"Nicotiana glauca Graham",28.585577,-17.909174
"Nicotiana glauca Graham",28.455259,-17.842827
"Nicotiana glauca Graham",28.682606,-17.766266
"Nicotiana glauca Graham",28.726044,-13.866549
"Nicotiana glauca Graham",28.697702,-17.782402
"Nicotiana glauca Graham",28.666708,-17.772585
"Nicotiana glauca Graham",28.611368,-17.776737
"Nicotiana glauca Graham",28.721529,-13.842173
"Nicotiana glauca Graham",28.666708,-17.772585
"Nicotiana glauca Graham",28.455259,-17.842827
"Nicotiana glauca Graham",28.645496,-17.760643
"Nicotiana glauca Graham",28.799253,-17.760086
"Nicotiana glauca Graham",28.622652,-17.753735
"Nicotiana glauca Graham",36.528582,-6.317213
"Nicotiana glauca Graham",35.889794,-5.318263
"Nicotiana glauca Graham",40.45,0.4
"Nicotiana glauca Graham",39.44,-0.4
"Nicotiana glauca Graham",37.99,-0.81
"Nicotiana glauca Graham",39.47177,-0.38598
"Nicotiana glauca Graham",36.900592,-3.426045
"Nicotiana glauca Graham",28.411049,-16.559629
"Nicotiana glauca Graham",37.299137,-5.934375
"Nicotiana glauca Graham",29.13741,-13.52425
"Nicotiana glauca Graham",37.669866,-1.708717
"Nicotiana glauca Graham",38.42,-0.57
"Nicotiana glauca Graham",37.97,-0.69
"Nicotiana glauca Graham",39.47178,-0.38602
"Nicotiana glauca Graham",38.419138,-0.401322
"Nicotiana glauca Graham",37.910178,-0.748847
"Nicotiana glauca Graham",29.044278,-13.715828
"Nicotiana glauca Graham",28.028792,-16.593654
"Nicotiana glauca Graham",37.544271,-4.727753
"Nicotiana glauca Graham",37.544271,-4.727753
"Nicotiana glauca Graham",28.098652,-14.353013
"Nicotiana glauca Graham",28.388481,-14.100187
"Nicotiana glauca Graham",36.685052,-6.41016
"Nicotiana glauca Graham",28.402227,-16.569438
"Nicotiana glauca Graham",39.02,-0.5
"Nicotiana glauca Graham",39.02,-0.5
"Nicotiana glauca Graham",39.02,-0.51
"Nicotiana glauca Graham",39.02,-0.51
"Nicotiana glauca Graham",38.68,-0.51
"Nicotiana glauca Graham",39.175368,-0.266204
"Nicotiana glauca Graham",39.426708,-0.412638
"Nicotiana glauca Graham",39.426708,-0.412638
"Nicotiana glauca Graham",39.736328,2.877461
"Nicotiana glauca Graham",41.392474,2.122705
"Nicotiana glauca Graham",39.560045,-0.423861
"Nicotiana glauca Graham",39.560045,-0.423861
"Nicotiana glauca Graham",38.983705,-0.516322
"Nicotiana glauca Graham",38.985254,-0.515654
"Nicotiana glauca Graham",36.85446,-2.046931
"Nicotiana glauca Graham",36.760659,-6.408903
"Nicotiana glauca Graham",39.727305,2.865808
"Nicotiana glauca Graham",39.736315,2.865791
"Nicotiana glauca Graham",28.421807,-14.013901
"Nicotiana glauca Graham",28.393752,-14.089841
"Nicotiana glauca Graham",39.542474,2.708377
"Nicotiana glauca Graham",38.43,-0.42
"Nicotiana glauca Graham",38.43,-0.41
"Nicotiana glauca Graham",38.42,-0.41
"Nicotiana glauca Graham",37.941815,-1.127043
"Nicotiana glauca Graham",38.162038,-0.90915
"Nicotiana glauca Graham",28.404489,-16.576094
"Nicotiana glauca Graham",28.171095,-17.187395
"Nicotiana glauca Graham",42.299002,3.286256
"Nicotiana glauca Graham",38.224007,-0.775684
"Nicotiana glauca Graham",41.491539,2.057176
"Nicotiana glauca Graham",41.491539,2.057176
"Nicotiana glauca Graham",41.491539,2.057176
"Nicotiana glauca Graham",36.722447,-4.15763
"Nicotiana glauca Graham",36.607497,-4.505345
"Nicotiana glauca Graham",28.6434,-17.7599
"Nicotiana glauca Graham",36.723582,-4.412242
"Nicotiana glauca Graham",28.64542,-17.757725
"Nicotiana glauca Graham",36.512875,-4.686964
"Nicotiana glauca Graham",38.160889,-0.807519
"Nicotiana glauca Graham",28.697702,-17.782402
"Nicotiana glauca Graham",28.697702,-17.782402
"Nicotiana glauca Graham",28.688507,-17.760477
"Nicotiana glauca Graham",28.666708,-17.772585
"Nicotiana glauca Graham",28.74057,-17.730904
"Nicotiana glauca Graham",28.682606,-17.766266
"Nicotiana glauca Graham",28.50626,-17.866001
"Nicotiana glauca Graham",28.799253,-17.760086
"Nicotiana glauca Graham",28.488911,-17.869349
"Nicotiana glauca Graham",28.651352,-17.945932
"Nicotiana glauca Graham",28.571859,-17.899174
"Nicotiana glauca Graham",28.666708,-17.772585
"Nicotiana glauca Graham",28.688507,-17.760477
"Nicotiana glauca Graham",28.585577,-17.909174
"Nicotiana glauca Graham",28.672855,-17.770557
"Nicotiana glauca Graham",28.572786,-17.764149
"Nicotiana glauca Graham",38.39,-0.75
"Nicotiana glauca Graham",38.41,-0.66
"Nicotiana glauca Graham",36.251403,-6.074924
"Nicotiana glauca Graham",38.19656,-0.56124
"Nicotiana glauca Graham",28.321966,-13.945938
"Nicotiana glauca Graham",38.19656,-0.56124
"Nicotiana glauca Graham",28.585878,-17.899475
"Nicotiana glauca Graham",28.190664,-17.204704
"Nicotiana glauca Graham",28.373669,-16.761706
"Nicotiana glauca Graham",28.298376,-16.373679
"Nicotiana glauca Graham",28.368555,-16.856985
"Nicotiana glauca Graham",28.081876,-16.560962
"Nicotiana glauca Graham",28.500786,-13.860148
"Nicotiana glauca Graham",28.726044,-13.866549
"Nicotiana glauca Graham",28.726364,-13.864102
"Nicotiana glauca Graham",28.557838,-13.882599
"Nicotiana glauca Graham",28.733797,-13.875561
"Nicotiana glauca Graham",28.725809,-13.868748
"Nicotiana glauca Graham",28.493361,-13.866463
"Nicotiana glauca Graham",28.542458,-14.053745
"Nicotiana glauca Graham",28.726759,-13.873758
"Nicotiana glauca Graham",28.748396,-13.821316
"Nicotiana glauca Graham",28.673269,-13.958473
"Nicotiana glauca Graham",28.614965,-13.923798
"Nicotiana glauca Graham",28.745613,-13.873672
"Nicotiana glauca Graham",28.716576,-13.89931
"Nicotiana glauca Graham",28.71562,-13.866248
"Nicotiana glauca Graham",28.548338,-13.921738
"Nicotiana glauca Graham",28.503572,-13.860144
"Nicotiana glauca Graham",28.721529,-13.842173
"Nicotiana glauca Graham",28.936956,-13.823719
"Nicotiana glauca Graham",28.726759,-13.873758
"Nicotiana glauca Graham",28.51186,-14.031901
"Nicotiana glauca Graham",28.71562,-13.866248
"Nicotiana glauca Graham",28.530243,-13.934097
"Nicotiana glauca Graham",28.71562,-13.866248
"Nicotiana glauca Graham",28.389587,-14.095802
"Nicotiana glauca Graham",28.501339,-13.861248
"Nicotiana glauca Graham",28.748396,-13.821316
"Nicotiana glauca Graham",28.70414,-13.853073
"Nicotiana glauca Graham",28.679142,-13.935814
"Nicotiana glauca Graham",28.724651,-13.862386
"Nicotiana glauca Graham",28.722658,-13.881998
"Nicotiana glauca Graham",28.712269,-13.873801
"Nicotiana glauca Graham",28.72595,-13.870883
"Nicotiana glauca Graham",28.722658,-13.881998
"Nicotiana glauca Graham",28.614965,-13.923798
"Nicotiana glauca Graham",28.723848,-13.869735
"Nicotiana glauca Graham",28.421902,-14.056664
"Nicotiana glauca Graham",28.726082,-13.862772
"Nicotiana glauca Graham",28.733797,-13.875561
"Nicotiana glauca Graham",28.301544,-16.373978
"Nicotiana glauca Graham",36.769925,-3.877881
"Nicotiana glauca Graham",38.13,-0.88
"Nicotiana glauca Graham",37.92,-0.76
"Nicotiana glauca Graham",38.13,-0.88
"Nicotiana glauca Graham",38.1,-0.94
"Nicotiana glauca Graham",28.526235,-16.380045
"Nicotiana glauca Graham",28.046417,-14.330978
"Nicotiana glauca Graham",28.049257,-14.356041
"Nicotiana glauca Graham",28.919491,-13.707075
"Nicotiana glauca Graham",29.001308,-13.663559
"Nicotiana glauca Graham",28.907507,-13.732996
"Nicotiana glauca Graham",28.351095,-14.107373
"Nicotiana glauca Graham",29.048347,-13.744068
"Nicotiana glauca Graham",28.994591,-13.820243
"Nicotiana glauca Graham",28.134291,-14.243603
"Nicotiana glauca Graham",29.079088,-13.491426
"Nicotiana glauca Graham",28.398724,-14.155884
"Nicotiana glauca Graham",28.982372,-13.515759
"Nicotiana glauca Graham",29.137131,-13.51018
"Nicotiana glauca Graham",29.111488,-13.484365
"Nicotiana glauca Graham",28.932899,-13.620729
